,Mean Pitch,Max Pitch,Mean Intensity,Max Intensity,Jitter,Shimmer,NHR,dyad,speaker,session,sentence,duration(s),size(K),file_name
168,89.66819491,349.5222519,66.3236473,78.4291498,0.017241943,0.054115683,18.5427186,6364,63,imitation,18,6.81,586.52,SK0304_3_imitation555_18_mono.wav
169,83.47497342,303.9842074,66.82678973,79.81194376,0.021849427,0.069042869,18.174054,6364,63,imitation,19,5.64,485.75,SK0304_3_imitation555_19_mono.wav
170,84.20218725,596.0521779,63.8093232,72.59718744,0.029301989,0.098410092,14.4629559,6364,63,imitation,1,5.12,440.61,SK0304_3_imitation555_1_mono.wav
171,62.90331368,246.4618757,61.24893844,75.93562451,0.024334824,0.090366233,15.3178297,6364,63,imitation,20,5.34,460.16,SK0304_3_imitation555_20_mono.wav
172,75.57519298,294.8750678,67.66995271,81.06384733,0.022909353,0.079278345,17.6898243,6364,63,imitation,21,6.36,548.02,SK0304_3_imitation555_21_mono.wav
173,56.53672128,312.7575681,64.90680264,79.07184931,0.018289638,0.079205706,17.2542112,6364,63,imitation,22,5.72,492.89,SK0304_3_imitation555_22_mono.wav
174,72.02509324,281.4035684,66.84530101,80.54078235,0.020155666,0.07322264,16.1533929,6364,63,imitation,23,8.02,690.83,SK0304_3_imitation555_23_mono.wav
175,95.75796597,340.5149373,66.24952863,74.50294813,0.020634298,0.070169466,17.6497997,6364,63,imitation,24,6.14,528.64,SK0304_3_imitation555_24_mono.wav
176,72.47624641,323.3355336,65.75805331,76.65461232,0.024718045,0.075677861,16.4503014,6364,63,imitation,25,6.08,523.73,SK0304_3_imitation555_25_mono.wav
177,83.6797356,368.142338,67.35503161,77.7373846,0.017690098,0.059228547,17.3307561,6364,63,imitation,26,8.95,771.1,SK0304_3_imitation555_26_mono.wav
178,94.11162898,358.1006884,66.67716375,77.45674194,0.015086876,0.060075016,18.7861191,6364,63,imitation,27,8.86,763.44,SK0304_3_imitation555_27_mono.wav
179,70.90747339,299.1432415,66.14085859,77.01916637,0.021900024,0.074580701,15.6184754,6364,63,imitation,28,6.66,574.03,SK0304_3_imitation555_28_mono.wav
180,71.97748161,592.6751275,62.18751223,72.47130079,0.021080862,0.067083233,17.696167,6364,63,imitation,29,5.53,476.7,SK0304_3_imitation555_29_mono.wav
181,69.56525129,254.7853558,67.9688847,84.80138831,0.018850708,0.051868047,16.3909057,6364,63,imitation,2,6.05,521.32,SK0304_3_imitation555_2_mono.wav
182,58.85109924,272.3526456,65.7298952,83.15942703,0.030064001,0.10205629,11.5583709,6364,63,imitation,30,7.08,609.86,SK0304_3_imitation555_30_mono.wav
183,77.58987589,292.7899864,67.76927026,85.50763797,0.022170466,0.05933051,18.4972561,6364,63,imitation,31,8.38,722.18,SK0304_3_imitation555_31_mono.wav
184,94.70830278,357.7852926,65.83867215,73.34997175,0.01466081,0.052350911,20.683996,6364,63,imitation,32,5.38,463.44,SK0304_3_imitation555_32_mono.wav
185,85.07035222,266.5031809,68.27694191,83.31707322,0.019073157,0.063133188,18.1473371,6364,63,imitation,33,8.3,715.03,SK0304_3_imitation555_33_mono.wav
186,84.9893345,588.7475927,61.50873818,70.51767231,0.017176979,0.061610547,17.7658686,6364,63,imitation,34,5.18,445.95,SK0304_3_imitation555_34_mono.wav
187,79.87058579,572.2857206,65.15255039,79.05186649,0.025193744,0.079418842,15.8296383,6364,63,imitation,35,4.76,410.29,SK0304_3_imitation555_35_mono.wav
188,71.389558,259.7156285,67.48678523,84.65490862,0.014219663,0.054097002,20.4989574,6364,63,imitation,36,12.43,1070.76,SK0304_3_imitation555_36_mono.wav
189,84.44568968,495.8603128,65.81897067,76.87772187,0.019914951,0.07553987,16.997268,6364,63,imitation,37,8.93,769.21,SK0304_3_imitation555_37_mono.wav
190,76.0320692,276.0189668,67.95356136,88.60949957,0.020538811,0.058965632,17.5683455,6364,63,imitation,38,8.25,710.9,SK0304_3_imitation555_38_mono.wav
191,76.83985595,292.6342487,64.75313854,76.9195102,0.030156775,0.089697457,13.7884465,6364,63,imitation,39,6.51,560.86,SK0304_3_imitation555_39_mono.wav
192,62.62582655,233.6653459,66.2729172,82.52307275,0.01576815,0.065766338,17.5767981,6364,63,imitation,3,5.16,444.66,SK0304_3_imitation555_3_mono.wav
193,73.27817161,254.1684668,63.62590267,73.72004233,0.018085231,0.06165179,17.7495415,6364,63,imitation,40,6.38,549.66,SK0304_3_imitation555_40_mono.wav
194,72.53966798,594.6766278,67.28260464,78.07464248,0.027531712,0.074034557,15.815485,6364,63,imitation,41,5.41,466.19,SK0304_3_imitation555_41_mono.wav
195,80.98464123,288.8938015,65.69935422,80.14996009,0.017041247,0.064338339,19.1092552,6364,63,imitation,42,5.09,438.11,SK0304_3_imitation555_42_mono.wav
196,89.63071899,325.2417005,66.81236448,78.61013613,0.019998038,0.066027987,18.881387,6364,63,imitation,43,7.61,655.77,SK0304_3_imitation555_43_mono.wav
197,70.87970396,548.8839168,65.50625179,79.02546801,0.022263689,0.071910683,15.5619087,6364,63,imitation,44,9.33,803.23,SK0304_3_imitation555_44_mono.wav
198,54.89393172,299.4691413,67.86014247,85.22232154,0.020615458,0.088910559,16.2213292,6364,63,imitation,45,8.77,755.86,SK0304_3_imitation555_45_mono.wav
199,94.8856318,297.2908249,65.21101776,74.77779304,0.023351428,0.06775783,17.9854713,6364,63,imitation,46,7.38,635.44,SK0304_3_imitation555_46_mono.wav
200,76.8025223,278.9587669,66.45224864,78.03377887,0.022446008,0.064694071,15.7067862,6364,63,imitation,47,4.98,428.55,SK0304_3_imitation555_47_mono.wav
201,77.01933478,325.4346719,66.21292875,78.80569149,0.02238937,0.076827668,16.6945035,6364,63,imitation,48,5.65,487.04,SK0304_3_imitation555_48_mono.wav
202,79.55669008,527.4350503,68.20799777,85.44119508,0.024054207,0.074184724,16.2476013,6364,63,imitation,49,7.64,657.67,SK0304_3_imitation555_49_mono.wav
203,91.34884182,260.2830243,64.69462631,77.19758132,0.016488489,0.06174891,19.8230586,6364,63,imitation,4,6.03,519.17,SK0304_3_imitation555_4_mono.wav
204,64.0164672,253.0313157,66.15380792,79.38370387,0.016027795,0.068818289,18.4484317,6364,63,imitation,50,5.3,456.72,SK0304_3_imitation555_50_mono.wav
205,105.2804602,294.6077619,67.21337748,75.67456405,0.020598864,0.064265803,19.5091987,6364,63,imitation,51,6.94,598.06,SK0304_3_imitation555_51_mono.wav
206,77.3635441,281.0029377,65.39346813,77.39724554,0.022624242,0.059803436,17.5048695,6364,63,imitation,52,7.54,649.31,SK0304_3_imitation555_52_mono.wav
207,72.58960473,249.259712,64.3720054,74.42909882,0.018689431,0.072869214,18.2544654,6364,63,imitation,53,5.39,464.56,SK0304_3_imitation555_53_mono.wav
208,77.21673766,305.6250552,66.14371195,82.12884703,0.017783315,0.061992411,18.2295274,6364,63,imitation,54,6.4,551.12,SK0304_3_imitation555_54_mono.wav
209,77.67704058,384.3318417,68.78573885,84.1600562,0.018621183,0.064343634,18.6375406,6364,63,imitation,55,6.17,531.31,SK0304_3_imitation555_55_mono.wav
210,78.05391793,297.5399297,67.04144614,78.01401112,0.022246692,0.072132497,16.2341648,6364,63,imitation,56,8.53,734.76,SK0304_3_imitation555_56_mono.wav
211,78.62997683,317.0693972,64.94717498,75.64951632,0.022087003,0.072962272,17.0151947,6364,63,imitation,57,6.71,577.99,SK0304_3_imitation555_57_mono.wav
212,64.19072833,319.6343675,67.07820479,87.71413389,0.016679718,0.04943094,19.2815665,6364,63,imitation,58,7.95,684.37,SK0304_3_imitation555_58_mono.wav
213,89.03939404,547.0260066,66.82186786,78.23082987,0.017693684,0.063096751,17.9001553,6364,63,imitation,59,8.79,757.5,SK0304_3_imitation555_59_mono.wav
214,85.12402224,237.1262115,67.39526938,77.22332044,0.015073529,0.061628669,17.8468339,6364,63,imitation,5,7.31,629.59,SK0304_3_imitation555_5_mono.wav
215,83.15422237,571.0934745,68.0845608,82.45164647,0.020546315,0.063521063,17.5453236,6364,63,imitation,60,7.39,636.65,SK0304_3_imitation555_60_mono.wav
216,89.09526209,288.9461211,66.79124275,79.55882545,0.025648947,0.067569364,17.3370715,6364,63,imitation,61,7.05,607.62,SK0304_3_imitation555_61_mono.wav
217,83.15482721,302.7169746,65.86997003,74.2263955,0.024366803,0.075398359,15.0511821,6364,63,imitation,62,5.78,497.8,SK0304_3_imitation555_62_mono.wav
218,66.58633143,281.8346636,68.87717888,88.16877512,0.016247742,0.060171204,17.1693108,6364,63,imitation,63,5.19,447.24,SK0304_3_imitation555_63_mono.wav
219,63.8742351,263.6664406,65.35222912,79.24339324,0.022366365,0.069541859,14.7623703,6364,63,imitation,64,4.57,393.67,SK0304_3_imitation555_64_mono.wav
220,63.65263858,281.668759,67.04867134,85.84845947,0.016372724,0.057817238,17.4283603,6364,63,imitation,65,9.84,847.16,SK0304_3_imitation555_65_mono.wav
221,80.39143586,275.8636629,67.34582277,85.72239395,0.021288577,0.076552692,16.1144366,6364,63,imitation,66,4.96,427.09,SK0304_3_imitation555_66_mono.wav
222,66.54079435,315.1577535,66.56759637,81.30658931,0.020271782,0.07611313,17.7478816,6364,63,imitation,67,6.36,547.85,SK0304_3_imitation555_67_mono.wav
223,82.52495168,274.1660919,67.25312171,81.91932537,0.019032141,0.060157671,19.1352967,6364,63,imitation,68,9.69,834.76,SK0304_3_imitation555_68_mono.wav
224,91.15281395,271.6095249,67.08442905,84.00561909,0.019754517,0.060640731,18.8047988,6364,63,imitation,69,6.8,585.4,SK0304_3_imitation555_69_mono.wav
225,81.80675808,296.0560199,67.13590887,84.1300899,0.018281532,0.070972979,18.9825172,6364,63,imitation,6,8.3,715.03,SK0304_3_imitation555_6_mono.wav
226,67.74850737,275.2563429,67.93628455,85.93336018,0.015781638,0.056970679,17.589852,6364,63,imitation,70,5.71,491.69,SK0304_3_imitation555_70_mono.wav
227,43.1488515,267.7218268,67.06925346,87.27694429,0.021800104,0.06860652,16.9248255,6364,63,imitation,71,8.4,723.73,SK0304_3_imitation555_71_mono.wav
228,98.75648785,561.9087892,66.87285374,83.78292832,0.022516692,0.06867813,18.4195217,6364,63,imitation,72,6.68,575.5,SK0304_3_imitation555_72_mono.wav
229,71.86659786,240.9468063,67.899969,85.55493741,0.017037069,0.063241572,17.7113128,6364,63,imitation,73,7.14,615.03,SK0304_3_imitation555_73_mono.wav
230,71.74064722,276.6017848,67.12052788,85.94747735,0.019767448,0.063389772,15.6472338,6364,63,imitation,74,7.38,635.96,SK0304_3_imitation555_74_mono.wav
231,91.58143047,279.0079089,67.45447802,78.82689377,0.019362924,0.060821635,19.3602176,6364,63,imitation,75,5.79,498.49,SK0304_3_imitation555_75_mono.wav
232,73.48281411,257.4280658,63.86323058,75.18161828,0.015871042,0.077718479,18.1873335,6364,63,imitation,76,6.95,598.58,SK0304_3_imitation555_76_mono.wav
233,70.34282196,319.8139254,65.85162691,77.0139461,0.021133904,0.062398566,17.2717176,6364,63,imitation,77,7.76,668.61,SK0304_3_imitation555_77_mono.wav
234,72.11305073,309.2281563,65.24819069,79.59126322,0.023453323,0.068356561,18.4991761,6364,63,imitation,78,6.18,532.34,SK0304_3_imitation555_78_mono.wav
235,73.32390242,314.6365615,65.48708262,76.73590083,0.02119578,0.078358027,15.8415213,6364,63,imitation,79,8.63,743.8,SK0304_3_imitation555_79_mono.wav
236,55.31195982,277.5762218,63.21578662,77.1249361,0.024634707,0.070201893,16.3092248,6364,63,imitation,7,8.32,716.93,SK0304_3_imitation555_7_mono.wav
237,74.48730864,558.0260681,67.53379162,82.8012323,0.022958888,0.092000462,15.2646388,6364,63,imitation,80,7.64,657.93,SK0304_3_imitation555_80_mono.wav
238,71.002835,277.4404764,64.06226822,76.20849028,0.020448674,0.070650606,15.2151803,6364,63,imitation,8,6.05,521.32,SK0304_3_imitation555_8_mono.wav
239,90.86455474,271.1130753,66.07359083,77.15189688,0.023114059,0.071237828,18.9390264,6364,63,imitation,9,3.66,314.95,SK0304_3_imitation555_9_mono.wav
240,102.5856794,467.2073846,67.86396236,77.94632998,0.015260647,0.057737523,19.3758255,6364,64,imitation,10,8.03,691.43,SK0304_4_imitation555_10_mono.wav
241,82.4503308,315.0413012,63.20224945,73.79523725,0.017620584,0.06824588,18.0465215,6364,64,imitation,11,8.78,756.29,SK0304_4_imitation555_11_mono.wav
242,88.49234565,365.4539977,64.71957082,76.33556194,0.017558107,0.060320533,17.7355459,6364,64,imitation,12,6.96,599.27,SK0304_4_imitation555_12_mono.wav
243,79.8965146,325.6836326,66.51927554,74.83945412,0.016274145,0.055982127,17.8485036,6364,64,imitation,13,4.98,428.73,SK0304_4_imitation555_13_mono.wav
244,68.24486651,283.5636781,63.32846996,72.80875373,0.019258396,0.072248683,17.039987,6364,64,imitation,14,6.96,599.44,SK0304_4_imitation555_14_mono.wav
245,85.39482088,300.6067194,64.99789961,75.29900735,0.02209081,0.06579149,17.3279474,6364,64,imitation,15,6.2,533.89,SK0304_4_imitation555_15_mono.wav
246,92.3149592,298.3453712,64.78091697,74.35299433,0.021596217,0.078973616,16.7226891,6364,64,imitation,16,6.57,565.76,SK0304_4_imitation555_16_mono.wav
247,73.72743876,302.0675393,64.86935686,76.02528772,0.020650677,0.07934218,16.2584608,6364,64,imitation,17,8.42,725.54,SK0304_4_imitation555_17_mono.wav
248,83.51345312,284.5431986,65.28287943,74.73249597,0.02360898,0.066199329,16.3574063,6364,64,imitation,18,7.55,650.17,SK0304_4_imitation555_18_mono.wav
249,66.64812718,293.3716086,63.02058259,73.79439436,0.027653578,0.083940549,15.3138316,6364,64,imitation,19,5.83,502.11,SK0304_4_imitation555_19_mono.wav
250,87.26883036,279.8629002,65.73382783,77.3700718,0.020597604,0.065088673,17.4790649,6364,64,imitation,1,6.84,589.02,SK0304_4_imitation555_1_mono.wav
251,68.36626467,302.7133568,61.77629261,71.62714451,0.026385566,0.081848808,14.718453,6364,64,imitation,20,6.71,578.17,SK0304_4_imitation555_20_mono.wav
252,100.0431761,288.1618247,64.66945369,73.46360422,0.02817982,0.06277356,18.5440113,6364,64,imitation,21,4.09,352.07,SK0304_4_imitation555_21_mono.wav
253,53.69191125,294.5646371,64.42019299,76.37915325,0.022296131,0.075295411,14.6548335,6364,64,imitation,22,6.07,523.3,SK0304_4_imitation555_22_mono.wav
254,91.97899786,449.1622005,63.75572408,74.57748922,0.018255274,0.064497446,18.9751687,6364,64,imitation,23,9.27,798.15,SK0304_4_imitation555_23_mono.wav
255,95.0510715,335.2076023,68.69864014,81.70016692,0.019904617,0.057526134,18.6451752,6364,64,imitation,24,7.16,616.41,SK0304_4_imitation555_24_mono.wav
256,75.03672486,313.3742974,64.0867782,75.28662932,0.017891294,0.066048817,19.1878952,6364,64,imitation,25,7.39,636.22,SK0304_4_imitation555_25_mono.wav
257,102.8081764,322.5344305,64.49731691,73.66228039,0.016070166,0.063179108,18.4344256,6364,64,imitation,26,7.7,663.61,SK0304_4_imitation555_26_mono.wav
258,117.7301804,277.7067596,65.34674683,75.12529579,0.016640197,0.061746582,18.4248183,6364,64,imitation,27,7.72,664.9,SK0304_4_imitation555_27_mono.wav
259,87.78757177,287.9378228,64.70323217,76.67044886,0.021466585,0.070252482,17.2631687,6364,64,imitation,28,6.45,555.34,SK0304_4_imitation555_28_mono.wav
260,87.40113069,273.3143911,64.05743915,72.41845105,0.015638325,0.05780768,19.716573,6364,64,imitation,29,5.39,463.95,SK0304_4_imitation555_29_mono.wav
261,81.30797478,273.4149251,64.77127204,74.36054698,0.020039173,0.055246369,17.3491492,6364,64,imitation,2,6.02,518.73,SK0304_4_imitation555_2_mono.wav
262,76.34513735,304.2976018,63.69834561,74.26905731,0.029352823,0.07691986,15.2054175,6364,64,imitation,30,8.09,696.94,SK0304_4_imitation555_30_mono.wav
263,74.27772353,299.7165044,65.17988317,76.39504111,0.019143503,0.058089488,17.7681622,6364,64,imitation,31,9.57,824.25,SK0304_4_imitation555_31_mono.wav
264,100.4142109,263.8499557,65.4648831,75.68729956,0.014578757,0.05902293,20.0851192,6364,64,imitation,32,4.67,402.63,SK0304_4_imitation555_32_mono.wav
265,97.09662735,489.516048,65.76374349,74.50700457,0.020933831,0.064760236,18.0007337,6364,64,imitation,33,7.43,640.27,SK0304_4_imitation555_33_mono.wav
266,89.54462293,268.1569712,64.03503085,75.76391707,0.020865249,0.075050918,18.6357349,6364,64,imitation,34,6.61,569.72,SK0304_4_imitation555_34_mono.wav
267,88.29628172,280.0159886,65.90629738,74.11988736,0.01828355,0.072434853,17.2474952,6364,64,imitation,35,5.13,441.73,SK0304_4_imitation555_35_mono.wav
268,73.76799825,309.7189575,62.7295232,73.16093713,0.024590623,0.065259555,16.4378428,6364,64,imitation,36,11.65,1003.49,SK0304_4_imitation555_36_mono.wav
269,96.40401706,272.121174,63.44571937,72.50829358,0.020098638,0.058574424,17.5827146,6364,64,imitation,37,8.33,717.36,SK0304_4_imitation555_37_mono.wav
270,89.01123261,276.6585307,65.84153678,75.85190336,0.017540022,0.062410203,17.9429543,6364,64,imitation,38,8.09,696.69,SK0304_4_imitation555_38_mono.wav
271,92.07859375,289.4898412,67.0405097,80.17666282,0.028361935,0.091292434,13.8046103,6364,64,imitation,39,7.39,636.48,SK0304_4_imitation555_39_mono.wav
272,74.82344949,272.0368986,63.88323159,73.290153,0.019273006,0.06291516,18.5161571,6364,64,imitation,3,4.94,425.88,SK0304_4_imitation555_3_mono.wav
273,98.2660335,390.9514149,64.05714556,73.30408237,0.015170944,0.065939177,20.7304858,6364,64,imitation,40,5.76,496.43,SK0304_4_imitation555_40_mono.wav
274,92.90955611,280.5802092,65.47590705,74.91884907,0.022614613,0.068915769,17.1584955,6364,64,imitation,41,4.66,401.77,SK0304_4_imitation555_41_mono.wav
275,83.92994693,307.738924,63.82819202,73.24511391,0.020149273,0.056869552,17.5718116,6364,64,imitation,42,6.42,552.84,SK0304_4_imitation555_42_mono.wav
276,81.53405371,492.6620513,63.96949421,71.29707431,0.020393967,0.071492779,15.1920701,6364,64,imitation,43,7.95,685.23,SK0304_4_imitation555_43_mono.wav
277,95.26491305,280.3971987,65.99327544,77.32940613,0.022691304,0.079450724,15.6876402,6364,64,imitation,44,11.16,961.46,SK0304_4_imitation555_44_mono.wav
278,57.61049552,312.7774113,61.66843742,72.51121714,0.024616454,0.066678827,15.7495577,6364,64,imitation,45,7.07,609.35,SK0304_4_imitation555_45_mono.wav
279,79.84438284,281.3713593,64.08976091,72.82569322,0.016017405,0.056363262,19.1552607,6364,64,imitation,46,8.56,737.51,SK0304_4_imitation555_46_mono.wav
280,92.55257818,271.6850188,67.54568865,76.31408348,0.013462934,0.051673537,20.3062006,6364,64,imitation,47,6.69,576.7,SK0304_4_imitation555_47_mono.wav
281,87.59751104,319.965286,65.28019575,74.78315678,0.0224234,0.075872449,16.3905937,6364,64,imitation,48,6.72,579.2,SK0304_4_imitation555_48_mono.wav
282,86.41430218,399.9206527,67.28877992,77.1790166,0.020159561,0.075128225,16.6953856,6364,64,imitation,49,7.97,686.61,SK0304_4_imitation555_49_mono.wav
283,75.75832038,274.5558433,65.42527392,73.48911704,0.023265139,0.082831352,15.4943834,6364,64,imitation,4,7.39,636.48,SK0304_4_imitation555_4_mono.wav
284,73.4345171,262.046351,63.41616286,75.08073489,0.016316844,0.064139857,19.9192101,6364,64,imitation,50,5.6,482.3,SK0304_4_imitation555_50_mono.wav
285,116.7837772,286.1198084,66.20582367,75.43643406,0.017046838,0.051965218,19.2091918,6364,64,imitation,51,7.06,608.14,SK0304_4_imitation555_51_mono.wav
286,87.36067276,288.7417704,67.62508517,76.81919305,0.022179585,0.077190642,16.5179181,6364,64,imitation,52,7.92,682.39,SK0304_4_imitation555_52_mono.wav
287,44.13321873,267.4531569,62.60773504,74.63059293,0.017811966,0.058592852,17.6653594,6364,64,imitation,53,9.44,813.22,SK0304_4_imitation555_53_mono.wav
288,78.47081857,465.7757958,63.72603099,74.30777164,0.019586659,0.066025805,17.014518,6364,64,imitation,54,6.86,591,SK0304_4_imitation555_54_mono.wav
289,89.95719641,270.8993586,65.1804917,75.0179463,0.018915552,0.061739286,17.9461377,6364,64,imitation,55,5.93,511.07,SK0304_4_imitation555_55_mono.wav
290,87.51701173,282.8996818,63.78502098,75.21471259,0.020203129,0.063336635,18.2274114,6364,64,imitation,56,8.2,706.33,SK0304_4_imitation555_56_mono.wav
291,90.6616755,591.1051596,62.90366375,74.26843845,0.021534893,0.069458252,17.7633602,6364,64,imitation,57,7.4,637.69,SK0304_4_imitation555_57_mono.wav
292,72.94307002,306.9671113,64.43730159,75.34936421,0.014532356,0.053360132,19.8632054,6364,64,imitation,58,8.5,732.17,SK0304_4_imitation555_58_mono.wav
